time,type,mark
150.13535770551655,1,1.0
150.17742857183367,1,1.0
150.23113704343896,0,1.0
151.54004309902663,0,1.0
151.81889260577623,1,1.0
152.28755729935932,1,1.0
152.30786288006956,1,1.0
152.59833093781018,0,1.0
152.63946918417886,1,1.0
153.0042566314219,0,1.0
153.42742410588463,0,1.0
153.745317960855,1,1.0
153.77803195923315,1,1.0
154.55595563651235,0,1.0
156.8703209921016,0,1.0
157.7592056389632,1,1.0
158.85661233384397,1,1.0
159.90809981753975,1,1.0
161.2398148943351,1,1.0
161.46157508206963,1,1.0
161.4714284863694,1,1.0
164.94695245362132,1,1.0
165.16574126882495,0,1.0
165.4673671510757,0,1.0
165.52831915822804,1,1.0
165.6303876307342,1,1.0
166.4912307643008,1,1.0
166.57703614418574,0,1.0
166.6871176426844,1,1.0
166.72024618616598,1,1.0
166.7700895493362,0,1.0
166.81014715607094,1,1.0
166.8745021243891,0,1.0
166.93021781785927,1,1.0
167.07581932267755,1,1.0
167.1083620510375,0,1.0
167.35881957667232,1,1.0
167.40815578541373,0,1.0
168.50779781330775,0,1.0
168.5598197584531,0,1.0
168.58427910298496,0,1.0
168.7239787560321,0,1.0
168.7502772768546,0,1.0
168.77578800989502,0,1.0
168.80606009709774,0,1.0
171.28337617557546,0,1.0
171.72880230270098,0,1.0
171.73647753452056,0,1.0
174.00495651991616,1,1.0
174.26592375622505,1,1.0
174.42666816023882,1,1.0
174.42870042569842,1,1.0
176.02069060861922,1,1.0
176.02266113918043,0,1.0
176.09551997747332,1,1.0
176.117098224134,1,1.0
176.16757672995146,1,1.0
176.4926319491008,1,1.0
177.24213184690353,1,1.0
177.62620029151827,1,1.0
179.65155469270516,1,1.0
179.68371426209535,0,1.0
180.96602387999081,1,1.0
181.0283120375745,0,1.0
185.70425563977176,0,1.0
186.4138864869609,1,1.0
186.66016215458617,0,1.0
187.458124925535,0,1.0
187.62991615061318,1,1.0
187.90048495683453,0,1.0
189.14651461871364,0,1.0
189.29818174900268,0,1.0
189.37401911916558,1,1.0
191.10361380841965,0,1.0
191.10924314295696,0,1.0
191.25064611731102,0,1.0
191.6475893232837,0,1.0
192.36858766116978,0,1.0
193.0857491941307,0,1.0
194.5472241498382,0,1.0
194.6707087295054,1,1.0
196.0846483946454,0,1.0
196.27037201050652,1,1.0
196.46837884771443,0,1.0
199.5817904776466,0,1.0
202.96770341310116,1,1.0
203.4852114542453,1,1.0
203.5457877373105,1,1.0
203.5872951650023,1,1.0
203.61259947999838,1,1.0
203.67113418555817,0,1.0
203.69682980635744,1,1.0
203.84482694592901,1,1.0
207.56230347894493,1,1.0
207.73670677978282,1,1.0
207.95532810255187,1,1.0
208.5450994996491,1,1.0
211.92419475393768,1,1.0
211.96368601870586,1,1.0
212.07705950028628,1,1.0
213.23203570963963,0,1.0
215.2596936907116,1,1.0
215.6315300368381,1,1.0
218.6061554569554,0,1.0
218.6932893385358,0,1.0
218.72421947921126,0,1.0
218.841794933625,0,1.0
218.9130080612476,0,1.0
218.95571620528986,0,1.0
219.06207629227094,1,1.0
219.19092985119065,1,1.0
221.91639757420228,1,1.0
222.02642056845153,0,1.0
222.0627850000582,1,1.0
223.5457440884544,0,1.0
224.35847190408194,0,1.0
224.5804480793675,0,1.0
224.63137746334738,0,1.0
226.73523832278642,0,1.0
227.34247752745227,0,1.0
228.00715582859013,1,1.0
228.03224432061188,0,1.0
228.2208496820696,0,1.0
228.62573218447412,1,1.0
229.3480827155107,1,1.0
229.66289555093635,0,1.0
235.19601249828926,0,1.0
235.25349808852016,0,1.0
235.4120612821678,1,1.0
235.46381443877434,1,1.0
235.5421364029318,0,1.0
235.63099848468875,1,1.0
235.6984073348689,1,1.0
235.96372826231342,1,1.0
235.96648309646878,1,1.0
236.14144027991074,1,1.0
238.17186554355604,1,1.0
239.3957731683975,0,1.0
239.63419107904596,1,1.0
240.17208748770457,1,1.0
242.78535648939624,0,1.0
243.46391772281862,0,1.0
243.5174982585559,0,1.0
245.56605403295148,1,1.0
246.8158934978431,0,1.0
247.05950028041647,0,1.0
247.62085142494777,0,1.0
250.4261644287265,1,1.0
255.82408977747417,0,1.0
255.92508165210276,0,1.0
256.4623855880984,0,1.0
256.6054475531627,1,1.0
264.97597353111234,0,1.0
265.4101032290661,0,1.0
265.54393598271463,1,1.0
265.84185434401843,0,1.0
271.4016591027232,0,1.0
271.46987640443024,1,1.0
271.5085420193087,1,1.0
273.28004995105385,1,1.0
273.8503581584715,1,1.0
274.7097830325167,1,1.0
275.7942263652146,0,1.0
276.58190326338223,0,1.0
277.2695311711835,1,1.0
277.3988278802784,0,1.0
277.59268567858413,0,1.0
277.6343124924655,0,1.0
277.6345255466842,1,1.0
277.68937100406777,1,1.0
277.79904382760765,0,1.0
277.8035245553994,0,1.0
277.8072171693572,0,1.0
277.85093605034376,0,1.0
277.8874231688785,0,1.0
278.19077475058003,1,1.0
278.20370431092994,1,1.0
278.28029454850565,1,1.0
278.3107526981191,0,1.0
278.4265325249482,1,1.0
278.4856848500129,1,1.0
278.5621993309511,1,1.0
278.71804394560723,1,1.0
278.7778777014333,1,1.0
279.3376138477246,0,1.0
279.3773344644187,0,1.0
279.3993599478879,1,1.0
279.55863419981455,1,1.0
279.6076394865231,0,1.0
279.7302732264046,1,1.0
279.963366554522,1,1.0
279.96706890241586,0,1.0
283.57763417506476,1,1.0
285.0733168019152,1,1.0
285.09963470460525,1,1.0
285.3489877809919,0,1.0
286.4859857898306,0,1.0
287.7813768043236,1,1.0
291.28541729053114,0,1.0
291.36129504233463,0,1.0
291.5181845028793,0,1.0
291.5679509246583,0,1.0
291.7277189629067,1,1.0
291.8306313937362,0,1.0
291.97916278835635,0,1.0
291.98527928072883,1,1.0
292.07484652625425,0,1.0
292.15939615167605,0,1.0
292.1682927964653,1,1.0
292.4122392670083,0,1.0
292.4433237496401,0,1.0
292.5464007174205,1,1.0
292.9300579698149,1,1.0
294.01941634883195,0,1.0
298.3181155285845,1,1.0
298.32004784284953,1,1.0
298.6512598873474,0,1.0
298.68997484941184,1,1.0
299.5423109905062,0,1.0
300.03837675475916,0,1.0
300.2732604551976,0,1.0
300.46286736153775,1,1.0
300.67819573996684,1,1.0
310.13262679958854,0,1.0
317.5008405571334,0,1.0
317.69799243102096,0,1.0
320.0121306698135,0,1.0
320.14702782349127,1,1.0
320.4345831002117,0,1.0
322.2076606281029,0,1.0
322.9915818870468,1,1.0
326.1400997219407,0,1.0
326.2966517011816,1,1.0
326.3836899886836,0,1.0
326.47670231953117,1,1.0
326.6452612000589,1,1.0
326.6564418817828,0,1.0
326.9190565321938,1,1.0
328.87040483458486,0,1.0
328.9084209427134,0,1.0
333.44938292061397,1,1.0
334.5646638795937,0,1.0
334.69973732251736,1,1.0
334.79341539005645,1,1.0
334.86512674216493,0,1.0
334.8703962628882,1,1.0
334.9351200649156,1,1.0
335.03418163658046,1,1.0
335.0982327870422,0,1.0
335.178869764408,0,1.0
335.1814817452602,0,1.0
335.1870447133355,1,1.0
335.251355980318,0,1.0
335.25178018951357,1,1.0
335.2782215612454,1,1.0
335.29714421094025,1,1.0
335.320113342101,1,1.0
335.64364985154447,1,1.0
335.70955916992745,1,1.0
335.71033439526803,1,1.0
335.713640449284,1,1.0
335.7615318003117,0,1.0
335.78338541184576,1,1.0
335.8027438652681,1,1.0
335.8634168385604,0,1.0
336.2962943620243,0,1.0
336.51673098824875,0,1.0
336.7609761064827,0,1.0
336.8474285350607,1,1.0
338.5210405028368,0,1.0
338.5496910278688,0,1.0
338.63023175359695,0,1.0
338.7949968976484,1,1.0
341.38209482404164,0,1.0
341.57063036860455,0,1.0
341.5817485398315,0,1.0
341.61500896470193,0,1.0
341.6443020130813,0,1.0
341.73637965085686,0,1.0
341.73692903663755,0,1.0
341.78996123606396,0,1.0
341.87723193709405,1,1.0
341.932824886568,1,1.0
342.061625694446,1,1.0
342.0995548333413,1,1.0
342.16470655749515,0,1.0
342.1881099243988,1,1.0
342.1912470183849,0,1.0
342.2152473314736,0,1.0
342.24908701608484,0,1.0
342.32799157520697,0,1.0
342.3401955788281,0,1.0
342.351725166787,0,1.0
342.50711830519435,0,1.0
342.64159652191614,0,1.0
343.0389161404162,1,1.0
343.13863167998977,1,1.0
343.2283232182459,1,1.0
343.46612769532805,1,1.0
343.96068399151994,1,1.0
348.61361971169,0,1.0
348.7285941605014,1,1.0
356.9363293142237,1,1.0
358.07044184290015,0,1.0
358.175361570838,1,1.0
358.34633179091634,1,1.0
358.3728198375587,1,1.0
363.8213047445448,0,1.0
364.1094163331604,0,1.0
369.9430616168192,0,1.0
370.09562723020315,0,1.0
370.43846443884087,0,1.0
370.44986505541067,1,1.0
370.47758555748374,1,1.0
370.5154962939354,0,1.0
370.5638904001835,1,1.0
370.60406117032295,0,1.0
370.66507702416055,1,1.0
370.74293722651737,1,1.0
370.7487200079819,0,1.0
370.81700695666416,1,1.0
370.82202525782174,0,1.0
370.89421141414687,0,1.0
370.92793776132936,0,1.0
370.9881776721298,1,1.0
371.0446720514127,0,1.0
371.091832650757,0,1.0
371.11154873984276,1,1.0
371.1939597508016,1,1.0
371.3115283518275,1,1.0
371.51321629767807,0,1.0
371.5356237480781,0,1.0
371.60559655284686,1,1.0
371.70176900980226,1,1.0
371.7652056985214,1,1.0
371.9821775565389,1,1.0
371.9896100591964,1,1.0
371.9917464598286,0,1.0
371.9931693664094,1,1.0
372.1970781072905,0,1.0
372.2201277644285,0,1.0
372.249679246812,1,1.0
374.95287712531194,0,1.0
375.0052622383161,0,1.0
375.1221759763769,0,1.0
375.4706920326643,1,1.0
376.7564335910875,0,1.0
377.8438295485788,0,1.0
378.61899405526293,0,1.0
378.7721408760686,0,1.0
378.8797766828206,0,1.0
384.64289167900336,0,1.0
384.7800422910177,0,1.0
385.67458284550634,0,1.0
385.7032037020116,0,1.0
385.86636297233144,1,1.0
388.4525585396966,0,1.0
388.65244982382495,1,1.0
388.6751844944763,1,1.0
388.7226564538406,0,1.0
388.83678662421227,1,1.0
389.2234096930088,0,1.0
392.98881427535156,1,1.0
398.70938553419626,1,1.0
399.8991505142432,1,1.0
402.8587841060152,1,1.0
403.20388899587124,0,1.0
403.2361138091689,1,1.0
403.2721375582659,0,1.0
403.28524974099787,1,1.0
403.33732786002264,1,1.0
403.352502518565,1,1.0
403.3565397316503,0,1.0
403.4216475724298,1,1.0
403.43218830384797,1,1.0
403.4961555481909,0,1.0
403.51682070189355,0,1.0
403.54070049153205,0,1.0
403.5650991677604,1,1.0
403.57260931835117,0,1.0
403.6706225708853,0,1.0
404.1342863791285,1,1.0
404.3488004542578,1,1.0
405.91833474714923,0,1.0
409.0370467690017,0,1.0
409.54976514107034,1,1.0
412.30972021220634,1,1.0
412.6191221877057,0,1.0
412.7159688038224,0,1.0
412.8703230807431,1,1.0
412.96981731037056,1,1.0
412.9744319521978,1,1.0
412.9888655096269,0,1.0
413.0310073244423,1,1.0
413.1364273819065,0,1.0
418.7978945188215,1,1.0
418.93025473181655,1,1.0
418.96599039992964,0,1.0
420.2178563103886,0,1.0
420.40444690769306,0,1.0
420.7164325383942,1,1.0
421.2481494706446,1,1.0
423.343592904043,0,1.0
424.28470705154945,1,1.0
426.5597138322489,1,1.0
426.5941661580819,1,1.0
426.61341875703744,0,1.0
426.8797466629092,1,1.0
427.1026343349733,1,1.0
427.16290043905695,0,1.0
429.3400820295214,1,1.0
429.50092839011506,1,1.0
438.6488584845962,0,1.0
439.4954440559054,1,1.0
439.9004500850704,1,1.0
442.11705800197905,1,1.0
443.5474003270189,0,1.0
443.78772883550516,1,1.0
443.9378765869737,0,1.0
443.9649312054093,1,1.0
444.1285994087817,0,1.0
445.3107585672871,0,1.0
445.3428970845503,0,1.0
445.405426428673,0,1.0
445.53562364485043,0,1.0
445.56502991595096,0,1.0
445.6205069483776,0,1.0
445.6569477539177,0,1.0
445.6684245182489,1,1.0
445.69427155190533,0,1.0
445.6977709063475,0,1.0
445.73742325844023,0,1.0
445.7538616201192,0,1.0
445.7580946831217,0,1.0
445.8146281697242,0,1.0
445.8838593480619,0,1.0
445.90205495387926,1,1.0
445.90405562237936,0,1.0
445.9299498958627,0,1.0
446.11844869845527,1,1.0
446.1215670435417,0,1.0
446.39519897229036,1,1.0
446.43040383499397,0,1.0
446.4804925787655,0,1.0
446.5227908502668,1,1.0
446.53190029083504,0,1.0
446.5322772246321,1,1.0
446.9012081081196,1,1.0
447.0130677231537,1,1.0
447.4072087460341,1,1.0
447.5982361733492,1,1.0
447.7076317197324,1,1.0
450.57171417968124,0,1.0
450.6938061406359,0,1.0
450.750028675913,0,1.0
450.9027994528837,1,1.0
452.0922134789153,0,1.0
452.09824379593255,1,1.0
452.4428620330315,1,1.0
452.6542479947498,0,1.0
452.7585511496627,1,1.0
452.80734227240276,0,1.0
452.83647342757337,1,1.0
452.85404887772756,1,1.0
452.88100025141574,0,1.0
452.90130856898264,0,1.0
453.0110697793164,0,1.0
453.016853162771,0,1.0
453.07152130789973,0,1.0
453.09727914573034,0,1.0
453.10489182271033,0,1.0
453.1180289552408,1,1.0
453.1371115069685,1,1.0
453.3473719649439,0,1.0
453.3782355996138,1,1.0
453.4079216875851,1,1.0
453.41327431920786,0,1.0
453.453890364101,0,1.0
453.51408507369706,1,1.0
453.6238902278089,1,1.0
453.6396059574997,0,1.0
454.2136788575647,0,1.0
454.4453482898819,0,1.0
454.7261675286537,0,1.0
454.8034762947701,1,1.0
454.86643269026524,0,1.0
454.8729253218477,1,1.0
455.7656065826247,1,1.0
455.868746493428,1,1.0
456.0766863214136,0,1.0
456.39074180223025,0,1.0
456.43860139259726,0,1.0
456.4434340805727,0,1.0
456.47122934248466,0,1.0
456.70898578670887,0,1.0
456.7719688630525,0,1.0
456.8480438778624,1,1.0
459.5735824445021,1,1.0
459.6415307181764,1,1.0
460.46131765259287,0,1.0
460.67020587250533,0,1.0
460.7350693285427,0,1.0
461.23996798738375,1,1.0
461.55392849148404,0,1.0
463.1107507887593,0,1.0
463.1360758372371,0,1.0
463.1937708821909,0,1.0
463.6214896052655,0,1.0
463.73898016571985,1,1.0
464.19590202831057,0,1.0
464.3880554898739,0,1.0
466.67732639201165,0,1.0
466.9113687902243,0,1.0
467.2281129735662,1,1.0
467.36982543478587,1,1.0
467.6700867389484,1,1.0
468.1082502222775,1,1.0
468.8004092305767,0,1.0
468.94772973633354,0,1.0
469.09911599606147,0,1.0
474.65720209783785,0,1.0
475.479676323448,0,1.0
475.8609138548029,1,1.0
478.3094422556274,1,1.0
478.39724244127603,1,1.0
478.4691757744174,1,1.0
479.5672502940565,1,1.0
479.6183374998247,1,1.0
479.8872830208023,1,1.0
479.8929989514884,1,1.0
479.96315461068014,0,1.0
480.0204032411332,0,1.0
480.1045882728717,0,1.0
480.1058751351734,1,1.0
480.12143152790856,0,1.0
480.18173492173855,0,1.0
480.29966768138047,0,1.0
480.30509702443595,0,1.0
480.3459515811704,0,1.0
480.34638503206077,0,1.0
480.3787214001907,0,1.0
480.39619895598105,1,1.0
480.47356503654873,1,1.0
481.06973676546136,1,1.0
481.14168613582854,1,1.0
481.18790188820526,1,1.0
481.2145387829627,0,1.0
481.9923990994255,0,1.0
482.02595172649495,0,1.0
485.35552175289837,1,1.0
487.49160629692784,0,1.0
487.8554203530539,0,1.0
487.9069474859902,0,1.0
487.92924510489104,0,1.0
488.2381313053893,1,1.0
488.59577955994666,1,1.0
488.69045545566195,0,1.0
488.7715060627851,1,1.0
488.7811182865965,0,1.0
488.8234311942793,0,1.0
488.891431194585,1,1.0
488.91657006895304,1,1.0
488.91777195849755,0,1.0
489.08910228710937,1,1.0
491.95879097310035,1,1.0
492.10197780018535,1,1.0
492.1602260272539,1,1.0
492.9014846818558,1,1.0
493.22894983708954,1,1.0
498.1390159181788,1,1.0
498.19299267793485,1,1.0
498.6352915064858,1,1.0
499.7962023338003,0,1.0
500.42129607938955,0,1.0
500.77099165925847,1,1.0
502.0549395918181,1,1.0
502.06271104741967,0,1.0
502.1790987607601,1,1.0
502.2838226637031,1,1.0
504.77238657636946,1,1.0
504.77367801985787,1,1.0
504.85368735375505,1,1.0
505.2375016241431,1,1.0
507.09061696613503,1,1.0
507.17262360400395,0,1.0
507.37725050627546,0,1.0
507.38726390380776,1,1.0
507.411826610261,1,1.0
507.43150174916684,0,1.0
507.49951509506315,1,1.0
507.5020533651165,1,1.0
507.5412718392285,1,1.0
507.5625210562694,0,1.0
507.5989448860214,1,1.0
507.6585643586907,1,1.0
507.65995182251106,1,1.0
507.6671203556448,0,1.0
507.854200191183,1,1.0
507.9455702866527,0,1.0
509.41724105052845,1,1.0
512.258925561251,0,1.0
512.5639359702175,1,1.0
513.2746844836671,1,1.0
514.1518539591997,0,1.0
515.352822425991,1,1.0
515.5551936753934,1,1.0
517.2345882148396,0,1.0
517.3011014669526,1,1.0
517.3011560546892,0,1.0
517.5630544025058,1,1.0
517.6382515119707,1,1.0
517.700132303373,1,1.0
517.7216162260171,1,1.0
518.0751029769616,1,1.0
518.4410618642702,1,1.0
518.5053140006115,1,1.0
518.5096821559961,0,1.0
518.6099168420352,0,1.0
519.1535662971922,1,1.0
519.9829651441246,0,1.0
521.2965931887948,1,1.0
521.5275015672815,1,1.0
525.0759235267452,0,1.0
525.1802733001033,0,1.0
526.5692576092006,1,1.0
527.1218860274903,1,1.0
537.8960146312879,1,1.0
538.9653589040543,1,1.0
540.4616941648219,0,1.0
540.5006918765674,0,1.0
541.3985794300925,1,1.0
541.4503188223844,1,1.0
541.5460035327426,1,1.0
541.5847713450098,1,1.0
541.7575429278273,1,1.0
543.0655041319659,0,1.0
543.0831074255858,0,1.0
543.1421568508582,0,1.0
543.3327914032708,1,1.0
543.53073898586,0,1.0
543.7965843778007,1,1.0
544.4939374677685,0,1.0
549.5291999524816,1,1.0
549.6240020655615,1,1.0
551.1194182371075,1,1.0
553.4265688231084,0,1.0
556.4350924896288,0,1.0
557.587737403182,0,1.0
557.9824457097847,0,1.0
565.4814650250123,1,1.0
566.1350539933162,1,1.0
566.2551500432623,0,1.0
566.2832594423561,1,1.0
566.3520372739109,1,1.0
566.374375448371,0,1.0
566.6226357294751,0,1.0
566.6312040955777,0,1.0
567.7857086268233,0,1.0
568.0374411604034,0,1.0
569.2173634362578,1,1.0
569.9550060647676,0,1.0
570.7430750872533,0,1.0
570.7546400549979,0,1.0
570.8143841588197,1,1.0
571.5082827714707,0,1.0
571.6970859647844,1,1.0
573.3749988111878,1,1.0
573.911392154465,0,1.0
573.9384702335224,1,1.0
574.0761628815811,1,1.0
574.1793100539063,1,1.0
576.5387110556562,0,1.0
576.8120953923267,0,1.0
576.9016317489164,0,1.0
576.9067864004029,0,1.0
576.9085156538296,0,1.0
577.0677979199083,0,1.0
577.0834708671479,0,1.0
577.2480831390054,1,1.0
577.5277610080312,0,1.0
577.5744466399917,1,1.0
578.1970607011499,0,1.0
579.8377344034768,0,1.0
579.8829749145301,1,1.0
579.8934260398252,0,1.0
579.9296296206317,1,1.0
580.0454627818236,0,1.0
580.1489936178249,0,1.0
580.2428769494346,0,1.0
580.3394027065069,1,1.0
580.4468252543052,1,1.0
580.4999161696685,1,1.0
580.5023042902283,0,1.0
580.5050174302984,1,1.0
580.7200745976393,0,1.0
581.2970423984282,0,1.0
586.7545531048257,0,1.0
587.9786072097598,0,1.0
588.2191934172241,1,1.0
588.2607543871346,1,1.0
591.4152240019556,1,1.0
591.844859210203,0,1.0
597.2152077446452,1,1.0
599.0365847995469,0,1.0
599.2817595166872,0,1.0
599.5442603308459,1,1.0
599.6426126990469,1,1.0
600.6654518097127,0,1.0
601.8561422108872,0,1.0
601.9034083346497,1,1.0
601.9710256285401,1,1.0
602.0200988452273,0,1.0
602.214669274535,1,1.0
602.2359018947922,1,1.0
603.1516401895534,1,1.0
603.4139835606051,0,1.0
603.4860543396954,0,1.0
603.6062856869803,1,1.0
603.80986102702,0,1.0
603.9693727541824,0,1.0
603.9694743567146,0,1.0
604.010221288912,0,1.0
604.0228361347926,0,1.0
604.1203151506819,0,1.0
604.1210542079376,0,1.0
604.1561336113275,1,1.0
604.1699549281099,0,1.0
604.2888233400099,0,1.0
604.3857984283317,0,1.0
604.4114444495373,1,1.0
604.4512809520813,1,1.0
604.5004808322134,1,1.0
604.5142924097944,1,1.0
604.5388670169734,1,1.0
604.5559839640607,1,1.0
604.8218628766957,0,1.0
604.8239834932205,1,1.0
604.8497923958988,0,1.0
604.8745420095725,1,1.0
604.9679372582021,0,1.0
605.0639776092512,1,1.0
605.1768357179049,1,1.0
605.2026947072343,0,1.0
606.8218460623071,0,1.0
607.0189887549172,1,1.0
607.1950175086246,1,1.0
607.198323273127,0,1.0
607.4220452392196,0,1.0
607.5212401734557,1,1.0
607.6103327955626,0,1.0
607.7085271374301,0,1.0
607.8131613519313,1,1.0
607.8874709027791,1,1.0
607.9931450661348,0,1.0
608.0552689886165,0,1.0
608.1082320622116,0,1.0
608.1715202128116,1,1.0
608.1973226068428,1,1.0
608.2564941830759,1,1.0
608.4435612732071,0,1.0
608.5205135853072,0,1.0
608.5744722433117,1,1.0
610.4668711477474,0,1.0
611.3540344374762,1,1.0
613.3726968931629,1,1.0
613.8980850118504,1,1.0
614.1106434337669,1,1.0
614.2717267138663,0,1.0
617.4978864593689,0,1.0
618.4095951409151,1,1.0
618.7477820397351,0,1.0
620.7786201058948,0,1.0
620.9661534498824,1,1.0
623.7244006233751,1,1.0
625.5868020857697,1,1.0
625.6216520730333,1,1.0
626.0595123094648,0,1.0
629.4763197712131,0,1.0
629.7075503279132,1,1.0
633.9340902553128,0,1.0
634.0214132463211,1,1.0
634.1005531714761,1,1.0
634.1330115554271,0,1.0
634.3015575604106,0,1.0
634.681596338519,0,1.0
638.9106200665946,1,1.0
639.2591544991176,1,1.0
640.0372522434291,1,1.0
643.7146395339788,0,1.0
650.205677014574,1,1.0
651.0181946714215,0,1.0
652.9328093629645,1,1.0
653.0000459628069,0,1.0
658.6698002573174,0,1.0
659.692518386576,1,1.0
659.7165657676313,1,1.0
660.3329164382998,0,1.0
660.4221924388542,0,1.0
661.1538774199138,1,1.0
662.3450181649051,0,1.0
662.6241621436175,0,1.0
663.10351595149,0,1.0
663.9882991809532,1,1.0
664.6202166298008,0,1.0
664.9135175316153,1,1.0
669.005070963881,0,1.0
669.0925843559678,0,1.0
670.8449815477445,0,1.0
670.9085626341946,0,1.0
671.3867982300355,0,1.0
674.5617775133396,0,1.0
675.3153671004296,0,1.0
675.4131291662999,0,1.0
675.528409419114,1,1.0
675.5370219240324,1,1.0
675.5843207800797,0,1.0
675.6303276028527,1,1.0
675.7090765446702,0,1.0
675.9682834276848,0,1.0
676.05681175498,1,1.0
676.0660061695207,1,1.0
677.4582851684495,0,1.0
677.8974099801844,0,1.0
678.6843255596556,1,1.0
679.0094536255423,1,1.0
679.0800661562978,1,1.0
679.1206546028213,1,1.0
680.8380209475807,0,1.0
680.8821611415972,1,1.0
680.9237160990938,1,1.0
680.9463198050545,1,1.0
682.9710440777566,0,1.0
683.3676496196837,0,1.0
683.4240107159081,0,1.0
683.5916305585803,0,1.0
683.8021597297626,0,1.0
685.723839299329,0,1.0
685.8405533532742,1,1.0
685.9604380296191,1,1.0
685.9781622435892,0,1.0
686.0136865288266,1,1.0
686.0665020408937,1,1.0
686.1386659107508,1,1.0
686.1510867604827,1,1.0
686.1539202524822,0,1.0
686.2531389497868,1,1.0
686.2833981860313,1,1.0
686.2835636076408,1,1.0
686.4293661455248,0,1.0
686.5226139158907,0,1.0
686.6369721043733,0,1.0
686.6629864702167,0,1.0
686.6876822360751,0,1.0
686.7908854903638,0,1.0
686.8204731812666,0,1.0
686.9072807575516,0,1.0
687.5336445463563,0,1.0
687.669041284287,1,1.0
687.9578173348035,1,1.0
688.2509477761851,1,1.0
688.5729962722493,1,1.0
688.6739773542771,0,1.0
688.7186555886178,1,1.0
688.761636671921,1,1.0
688.8622465861099,0,1.0
688.9861370839607,0,1.0
697.0840061794323,0,1.0
697.1133639934552,1,1.0
697.1359718494234,0,1.0
697.1678191008926,0,1.0
697.2123148773587,0,1.0
697.3823485001537,1,1.0
700.6471317106859,1,1.0
702.6442281529115,0,1.0
703.33465601709,0,1.0
707.9780037044806,1,1.0
708.6949584113819,1,1.0
708.7923361630696,1,1.0
708.863177091223,1,1.0
710.6052496164266,1,1.0
710.6237706082131,1,1.0
711.306585969949,1,1.0
711.4033834057358,1,1.0
711.8872915120967,1,1.0
712.7905886501384,1,1.0
713.0833267740651,0,1.0
717.1255097907969,0,1.0
719.9279620259932,0,1.0
720.8333750690512,1,1.0
